,text,label
1640,Why is it when you nap during the day you are so comfortable but sleeping at night you'll never be as comfortable ,fear
1641,Season 3 of penny dreadful is on Netflix...well my afternoon is filled,fear
1642,@BlairWitchMovie love new movie\n#BlairWitch #blairwitchproject #horror #HorrorMovies,fear
1643,@EE your a joke I pay for data when I'm in Spain and you then text and say I've used up all my data #terrible service,fear
1644,Today has dragged on ,fear
1645,Fosu-Mensa is having a nightmare 15 minutes. Difference between Premier League reserves and League 1 is still wide,fear
1646,I really hate Mel and Sue. They think they're hilarious and they're just awful,fear
1647,"@DeionSandersJr @DeionSanders so bad...Slash prices or send them to refugee camps, like team gear after they lose championships. ",fear
1648,@zavvi @zavvihelp only offering 6 moth warranty #ps4pro  #truth #ripoff,fear
1649,@Gibberman10 @ScottHoward42 any of y'all remember when MLB tried a futuristic jersey those were all #terrible,fear
1650,@UCSMindfulness thank u so much! we just finished another #mindfulness film called #release about #anxiety - plz share!,fear
1651,@TheDuranSite Russian mistrust of the U.S is well justified &amp; the precaution they've taken are very prudent.,fear
1652,@NandosSA just received order from @OrderInSA &amp; the chips are under cooked &amp; half raw!!! Usually best part of the meal #notcool #terrible,fear
1653,@rkuuleiq Fear is best/beast product of God/s. :) #aTheism #theism #biBle  #christianity #hell #heaven #purgatory #psychology #jesus,fear
1654,@SteveBryantArt I was pretty sure it was a Golden Ticket. Get a tour. Make a mistake. Something horrific will happen to you. Good day sir.,fear
1655,#picoftheday : How...why... Really... !!\n    #funny #picoftheday #lol #random #laugh #chair #of #despair #funnypics  #virgin #cafe #i...,fear
1656,I just want to say: social media isn’t here to #bully that has to be #stopbullying ! Please be kind to eaxh other! #lovewins,fear
1657,Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression #anxiety #intuition #meditation #book,fear
1658,How had Matty Dawson not scored there!!!!! ,fear
1659,"Fuck being shy, I'm trying to be up in them thighs.",fear
1660,If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees ,fear
1661,@BartholomewD It's -terrible-! We're going to the local fish/chip place in Kirribilli ,fear
1662,Just want Saturday to be over but then again I want to do good #LSAT ,fear
1663,Let's refuse to live in #fear -  #c$%t,fear
1664,I've used Dey Know as my alarm clock song throughout college #RIPShawtyLo,fear
1665,"When I walk in darkness of despondency, Sc.verses I've memorized shine a light in my heart. Ex: Lam 3:22-25 #despondency",fear
1666,When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall?' ,fear
1667,My fav #movies are #horror but they don't make them like they used too. Haven't seen a great one in years,fear
1668,"Aberdeen st Johnstone, let's see who can punt it the furthest #awful",fear
1669,"thank you for your concern, computer, but my last name isn't misspelled, it's just weird",fear
1670,@realDonaldTrump @KellyannePolls New campaign slogan idea...'I know you are but what am I?'  #Trump2016 #yourefired #deflect,fear
1671,We're very busy #coding a whole network manager for #unity3d based on #steamworks networking. #gamedev #indiedev #3amDeadTime  #game,fear
1672,".@Tolumanda love it! so true. As @Deedeey_ taught me, fear can be an illusion. #coaching #fear #courage",fear
1673,@UndeadLayne @Lauren_Southern all the bully,fear
1674,Oh I get i see it's #TexasTech playing tonight not the #Texans #TNF #texansarebad #terrible,fear
1675,Now ...what to do for the next hour while waiting for #OurGirl to start @BBCOne ?!,fear
1676,@stevie7t Why does talksport sound like it's being broadcasted from someone's basement  #quality #amateurs,fear
1677,"@iSmashFizzle that's me all the time. I carry ginger candy, peppermint oil and sea-bands at all times ",fear
1678,"@CestLouLeLoup okay, not dead, but if I were, I'd come back to lovingly haunt your sweet asses",fear
1679,@BBHOH #terrible Paul so deserved that win!!! #bbfail,fear
1680,"@ltsukis im love you, even if you bully me sadly",fear
1681,@alicemazzy he was more partisan on social issues a few years back; now he just concern trolls the center left as Chait does the far left,fear
1682,Anyyyyone wanna go to fright fest with me on Friday night? 👻,fear
1683,"@DSDambuster just finally started #homefronttherevolution, what did you all do the story and gameplay???  #wasteofmoney",fear
1684,Jeans with fake pockets #horrible,fear
1685,"@GroundSwellCLE @ClevelandCNBC @KingJames @mavcarter @SpringHillEnt @boughb #revitalize #ClevelandHustles #daunting task, #hustle",fear
1686,"@CursedRoyal I chuckle and shake my head, 'No that didn't bug me too much. I was still going to ask you but there's a lot you still don't--",fear
1687,@Mickeyplyler @QualkTalk the refs are in GT's favor tonight. ,fear
1688,I have a job interview with @BarclaysUK in Loughborough next month !!!,fear
1689,The most important characteristic of leadership is the lack of #fear.  #activism #equity #revolution,fear
1690,Can we start a 'get Chris Sutton off our tv campaign? Spread the work  #pundit #noclue,fear
1691,"@_stardust_3 unless your concern is people figuring out who you are for wtvr reason, I don't see why you shouldn't tweet about other things",fear
1692,Getting terrible download speeds for fifa smh.,fear
1693,One more step in long work #visa process is over. Relief. Onto next step. #expat ,fear
1694,You don't know what to expect by Brendon's video lmao LA devotee video got me shook ,fear
1695,Are there any #horror sites that would be interested in my writing a guest article/review? Been really craving a literary outlet lately.,fear
1696,yesterday i finished watching penny dreadful and from all the beautiful things i saw one question remains: were the writers HIM's fans?,fear
1697,Ready for my sweet princess to arrive. I'll he 37 weeks this Saturday! #excited #nervous,fear
1698,"2,034 words today #amwriting #horror #novel 42,080 'Magnitude' total so far. 25Kish to go.",fear
1699,Overtime... #TeamNA #WCH2016 ,fear
1700,@ManUtd it was a terrible Freekick...,fear
1701,@moore_oliver it's funny how they can be in such a hurry but have plenty of time to stop and threaten people,fear
1702,How I Murdered Your Mother #SpookyTv ,fear
1703,@Jchawes What is your favorite #horror movie? #ghosthunters,fear
1704,It's not #dread. It's called #Locks,fear
1705,@aIakazamjackass been better. It's really stupid don't worry,fear
1706,@NandosSA just received order from @OrderInSA &amp; the chips are under cooked &amp; half raw!!! Usually best part of the meal #notcool ,fear
1707,"@TheMoosesAngel He looks down at his brother, a smile forming on his face. 'What? People fearing me?'",fear
1708,the ending of how I met your mother is dreadful,fear
1709,"Sir, my concern is not whether God is on our side; my greatest concern is to be on God's side, for God is always right.' - Abraham Lincoln",fear
1710,Hahahah what a horrific penalty from bayer. 5 feet wide. Jesus,fear
1711,"I polished my nails, but can't find the polish remover. It look like a 3yr old polished my nails lol #horrible",fear
1712,I lost my blinders .... ,fear
1713,It's not going to break you it's just going to shake you,fear
1714,@Joey7Barton I remember Joey slagging England player's off bringing out books after crap tournaments..same same..crap player ,fear
1715,@MichaelSalfino It still destroys Fear The Walking Dead. That show is horrible,fear
1716,"#bestadvice from a #movienight, pickup the #phone &amp; #start dialing, no1 will knw a #startups #product #service if thy dnt tell the #world",fear
1717,On the other side of fear lies freedom! - JB Glossinger #quote,fear
1718,Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED ,fear
1719,@lindseylouwho_ be nice if the Texans could hold onto the ball to give fuller and Hopkins a chance!!! #awful #TNF,fear
1720,"As much as I want a normal little life.. It wouldn't suit me, I'd get restless, I need to just do what I want at all times to be happy 😊",fear
1721,Huns are like a box of coffee revels #horrible,fear
1722,A shy failure is nobler than an immodest success.,fear
1723,@mr_HAAAAN wow inadvertently horrible puns is definitely my thing,fear
1724,I really wanna go to fright fest 😩,fear
1725,This has #turned out #better then I expected admitting you tried to #intimidate 😂😂 #cantstoplaughing I really can't and it's in #spokeword,fear
1726,#aliens #zombie #gore #slash #ghost #sith #horror I love it all. 🔪,fear
1727,Just want to be a dad so i can play kick the baby with my little one #southpark #mellogang #ghastly #edm #plur #dad #djlife #dj #producer,fear
1728,"O you who have believed, fear Allah and believe in His Messenger; He will [then] give you a double portion of His mercy...' (Quran 57:28)",fear
1729,Drop every fear...,fear
1730,"@RealMichaelKay Annoys me to about the Ortiz tribute too, how would the Oriole fans and organization feel if Yanks did that to them? ",fear
1731,That free kick from Rooney was awful,fear
1732,today has been terrible but tonight will end better because I get to see Malik ❤️,fear
1733,"Wazza blocks Carrick's shot and then misses a sitter that Memphis, who was ready beside him, surely wouldve buried. Good start lol #MUFC",fear
1734,Howl at the moon with @HorrorSociety at @FatCatChicago next Wednesday the 28th for a FREE double feature of SILVER BULLET and CURSED #horror,fear
1735,ACT 4 #anxiety &amp; #depression group. @livingwellihc beginning Mon October 17 for 6 weeks. Contact me to register now! #mindfulness #Halifax,fear
1736,Shoutout to @VZWSupport for ruining my iPhone 7 order!! ,fear
1737,Confiaejce comes not from always being right but from not fearing to be wrong.-Peter T. Mcintyre,fear
1738,"Wee cunts playing chappy in my street, got my shoes on so I can chase and scare the fuck out of them",fear
1739,Unruly kids at 8am in the morning #nothanks ripping the flower beds up by the roots while their parents watch ,fear
1740,"Anytime @perezed gets near a mic, someone needs to smack him w a bat. @BBTN  #marblesinmouth",fear
1741,@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions ,fear
1742,@AOLUK @JamesHayr @TheDrum Anychance of addressing the communication I sent to you yesterday??? I still haven't had any contact ,fear
1743,@KateyKeegan now I'm really excited for November! Hope they're not all horrid chavs though 😅,fear
