date,time,y,co_gt,nhmc,c6h6,s2,nox,s3,no2,s4,s5,t,rh,ah,level
6/26/2004,6:00:00,891,0.9,-200.0,5.5,790.0,74.0,960.0,70.0,1466.0,816.0,18.6,45.8,0.9723,Low
7/20/2004,5:00:00,981,-200.0,-200.0,4.7,747.0,52.0,856.0,,1493.0,1090.0,25.1,44.0,,Very low
3/12/2004,6:00:00,927,0.8,17.0,,571.0,56.0,1685.0,71.0,1223.0,487.0,6.8,62.9,0.6234,Low
5/2/2004,14:00:00,1026,1.2,-200.0,6.8,847.0,70.0,1010.0,73.0,1519.0,617.0,24.6,,0.9647,High
6/10/2004,9:00:00,1318,4.3,-200.0,24.6,1420.0,311.0,586.0,166.0,2316.0,1640.0,25.9,44.3,1.4544,High
11/11/2004,21:00:00,1207,,-200.0,16.8,1203.0,,625.0,207.0,1570.0,1251.0,13.1,,1.0464,High
12/9/2004,17:00:00,948,1.7,-200.0,5.7,799.0,226.0,1539.0,105.0,1145.0,827.0,14.8,48.4,0.8069,High
10/19/2004,23:00:00,1244,-200.0,-200.0,14.8,1141.0,-200.0,571.0,-200.0,1671.0,1337.0,19.2,71.3,1.5723,Very low
8/31/2004,15:00:00,1058,1.9,-200.0,11.0,1016.0,209.0,,,1625.0,832.0,33.8,25.8,1.3338,High
3/15/2004,18:00:00,1917,6.1,,32.1,1601.0,314.0,631.0,162.0,2447.0,1843.0,22.5,35.4,0.9547,High
2/3/2005,20:00:00,1444,3.9,-200.0,17.6,1227.0,646.0,485.0,231.0,1414.0,1891.0,9.3,55.5,0.6503,High
6/24/2004,0:00:00,1243,2.6,-200.0,12.7,1072.0,,675.0,,1978.0,1195.0,23.6,,1.7193,High
1/13/2005,1:00:00,1181,2.5,-200.0,10.2,985.0,433.0,629.0,120.0,1312.0,1240.0,8.5,76.9,0.8557,High
9/7/2004,8:00:00,1311,3.4,-200.0,,1350.0,232.0,529.0,73.0,1957.0,1486.0,25.8,41.9,1.3688,High
6/1/2004,16:00:00,1278,2.5,-200.0,17.1,1213.0,183.0,733.0,95.0,2041.0,1293.0,24.8,47.4,1.4628,High
8/14/2004,0:00:00,984,1.3,-200.0,5.6,795.0,63.0,838.0,78.0,1570.0,676.0,25.4,54.6,1.7483,High
5/12/2004,22:00:00,970,1.3,-200.0,5.2,773.0,87.0,1026.0,91.0,1425.0,658.0,16.1,52.0,0.946,High
5/23/2004,6:00:00,886,0.4,-200.0,2.2,598.0,41.0,1257.0,53.0,1374.0,506.0,17.9,,1.0655,Low
7/31/2004,11:00:00,1240,3.3,-200.0,15.9,1175.0,196.0,614.0,174.0,1895.0,1262.0,36.0,28.0,1.6304,High
7/27/2004,5:00:00,825,-200.0,-200.0,2.7,634.0,,1035.0,37.0,1402.0,606.0,25.1,42.3,1.3259999999999998,Very low
1/14/2005,2:00:00,1032,,-200.0,4.5,736.0,176.0,809.0,90.0,1064.0,973.0,7.1,73.5,0.7439,High
5/4/2004,9:00:00,1309,3.2,-200.0,16.2,1186.0,192.0,649.0,104.0,1973.0,1308.0,17.7,70.8,1.4171,High
10/3/2004,19:00:00,1524,-200.0,-200.0,,1320.0,-200.0,514.0,-200.0,1925.0,1481.0,23.7,55.6,1.6074,Very low
6/29/2004,4:00:00,850,-200.0,-200.0,2.8,639.0,35.0,1048.0,57.0,1519.0,853.0,24.8,48.0,1.4857,Very low
7/10/2004,21:00:00,990,1.3,-200.0,7.2,866.0,89.0,866.0,94.0,1551.0,728.0,24.7,38.8,1.1929,High
11/7/2004,2:00:00,992,1.4,-200.0,6.9,,177.0,796.0,79.0,1305.0,930.0,17.5,59.4,1.1768,High
6/28/2004,9:00:00,1363,4.6,-200.0,24.2,1410.0,337.0,565.0,182.0,2199.0,1791.0,28.5,36.8,1.4128,High
8/21/2004,9:00:00,809,-200.0,-200.0,2.6,624.0,,1131.0,-200.0,1309.0,415.0,28.0,34.9,1.3008,Very low
3/20/2004,20:00:00,1625,3.9,-200.0,,1191.0,229.0,733.0,139.0,1885.0,1442.0,17.1,51.3,0.9914,High
11/24/2004,13:00:00,1138,2.0,,9.7,967.0,317.0,695.0,,1332.0,,15.6,,0.9876,High
1/11/2005,22:00:00,1415,3.4,-200.0,16.6,1197.0,559.0,486.0,146.0,1539.0,1597.0,12.0,67.4,0.9417,High
2/7/2005,23:00:00,923,0.9,-200.0,2.3,602.0,117.0,1028.0,98.0,831.0,599.0,,39.3,0.4004,Low
12/1/2004,3:00:00,856,0.9,-200.0,3.0,654.0,-200.0,2042.0,-200.0,1100.0,709.0,8.7,82.4,0.9294,Low
12/11/2004,19:00:00,979,2.0,-200.0,9.2,946.0,323.0,826.0,,1018.0,1026.0,14.6,24.6,0.4054,High
8/18/2004,22:00:00,1029,1.4,-200.0,6.1,816.0,75.0,804.0,54.0,1624.0,778.0,29.1,48.4,1.9186,High
7/22/2004,2:00:00,1044,1.3,-200.0,6.4,832.0,50.0,794.0,67.0,1580.0,1160.0,26.4,,1.5947,High
3/21/2004,23:00:00,1211,1.9,-200.0,7.9,896.0,112.0,920.0,93.0,1624.0,1066.0,16.4,55.1,1.0198,High
8/25/2004,19:00:00,987,1.4,-200.0,6.3,824.0,49.0,793.0,,1541.0,581.0,29.1,42.1,1.6695,High
9/4/2004,4:00:00,962,0.8,,4.7,747.0,-200.0,813.0,-200.0,1431.0,913.0,23.0,52.7,1.4568,Low
11/8/2004,16:00:00,973,2.2,-200.0,,1023.0,358.0,780.0,132.0,,964.0,13.1,40.4,0.606,High
3/17/2004,0:00:00,1205,1.7,85.0,8.6,925.0,132.0,922.0,107.0,1547.0,1314.0,15.5,52.9,0.9271,
11/7/2004,10:00:00,774,0.7,-200.0,,583.0,98.0,1246.0,57.0,966.0,457.0,16.6,38.2,0.7186,Low
11/15/2004,9:00:00,925,2.4,-200.0,8.6,923.0,442.0,841.0,162.0,1115.0,944.0,11.1,38.1,0.5023,High
9/28/2004,4:00:00,748,0.5,-200.0,2.2,595.0,107.0,1208.0,,1089.0,677.0,12.8,59.8,0.8801,Low
7/20/2004,19:00:00,1221,-200.0,-200.0,14.9,1145.0,96.0,648.0,110.0,,1050.0,34.7,23.3,1.2653,Very low
11/6/2004,4:00:00,916,0.9,-200.0,4.3,726.0,129.0,879.0,54.0,,791.0,15.6,70.8,1.2461,Low
5/9/2004,6:00:00,924,-200.0,-200.0,5.2,774.0,-200.0,,-200.0,1460.0,909.0,11.3,73.8,0.9848,Very low
5/13/2004,23:00:00,1300,3.3,-200.0,17.4,1221.0,197.0,648.0,123.0,1946.0,1401.0,17.5,56.4,1.1175,High
1/9/2005,19:00:00,1221,2.7,-200.0,9.3,952.0,432.0,641.0,165.0,1334.0,1147.0,15.2,54.7,0.9362,High
10/1/2004,11:00:00,1440,3.4,-200.0,19.9,1294.0,522.0,506.0,137.0,1879.0,1616.0,23.8,54.7,1.587,High
2/13/2005,8:00:00,1473,2.8,-200.0,11.9,,424.0,522.0,149.0,1420.0,1411.0,8.7,83.7,0.9423,High
11/7/2004,5:00:00,774,0.7,-200.0,,591.0,64.0,1151.0,42.0,1044.0,533.0,16.1,49.8,0.9021,Low
2/9/2005,20:00:00,-200,3.8,-200.0,-200.0,-200.0,349.0,-200.0,223.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
2/24/2005,5:00:00,883,0.6,-200.0,1.2,518.0,87.0,1135.0,81.0,962.0,606.0,3.3,84.5,0.6612,Low
8/10/2004,22:00:00,1151,1.7,-200.0,,984.0,67.0,678.0,64.0,1823.0,1024.0,29.5,50.6,2.0492,High
9/23/2004,16:00:00,1330,3.2,-200.0,18.9,1264.0,323.0,586.0,146.0,1860.0,1362.0,31.5,34.9,1.5903,High
1/7/2005,8:00:00,1102,1.7,-200.0,7.6,884.0,284.0,719.0,99.0,1218.0,940.0,6.0,78.5,0.7377,High
1/6/2005,11:00:00,1099,1.6,-200.0,6.3,826.0,230.0,739.0,120.0,1223.0,940.0,15.9,52.2,0.9377,High
7/17/2004,15:00:00,910,1.0,,4.6,743.0,54.0,1039.0,66.0,1282.0,500.0,39.7,13.5,0.965,Moderate
6/12/2004,14:00:00,1008,1.2,-200.0,7.2,866.0,58.0,937.0,,1573.0,695.0,36.0,20.5,1.1995,High
11/11/2004,11:00:00,1392,4.5,-200.0,21.0,1325.0,1145.0,511.0,194.0,1631.0,1465.0,11.2,,1.0688,High
4/1/2004,12:00:00,1129,1.7,137.0,7.4,875.0,106.0,974.0,73.0,1524.0,759.0,20.6,36.7,0.8797,High
10/30/2004,3:00:00,979,1.4,-200.0,5.9,805.0,,809.0,-200.0,1383.0,843.0,16.8,81.5,1.5418,High
8/20/2004,0:00:00,998,,-200.0,5.3,776.0,-200.0,810.0,-200.0,1608.0,665.0,28.5,52.1,2.0036,Very low
9/4/2004,8:00:00,1159,1.9,-200.0,11.0,1016.0,-200.0,595.0,-200.0,1681.0,1260.0,23.4,,1.4639,High
6/24/2004,17:00:00,989,1.6,-200.0,7.8,889.0,85.0,889.0,89.0,1602.0,664.0,35.3,20.8,1.1664,High
5/4/2004,4:00:00,881,-200.0,-200.0,1.5,546.0,21.0,1335.0,28.0,1465.0,458.0,15.6,81.0,1.4216,Very low
11/5/2004,19:00:00,1388,3.6,-200.0,22.4,1363.0,370.0,485.0,105.0,,1556.0,20.3,61.4,1.4417,High
4/28/2004,19:00:00,1724,5.4,816.0,28.3,1510.0,222.0,562.0,155.0,2252.0,1716.0,23.1,42.2,1.1746,
2/2/2005,4:00:00,1058,2.5,-200.0,4.8,753.0,210.0,,121.0,986.0,1149.0,3.3,66.8,0.5215,High
11/27/2004,2:00:00,1424,3.8,-200.0,14.9,1145.0,574.0,641.0,122.0,1482.0,1615.0,12.4,78.4,1.1269,High
11/29/2004,15:00:00,1166,1.9,-200.0,10.8,1007.0,289.0,775.0,117.0,1391.0,1227.0,18.4,49.9,1.0453,High
2/7/2005,21:00:00,988,1.6,-200.0,4.5,738.0,209.0,843.0,154.0,906.0,893.0,7.1,39.6,0.4019,High
11/7/2004,16:00:00,789,0.9,-200.0,3.4,675.0,95.0,1121.0,50.0,974.0,482.0,16.8,32.1,0.6073,Low
10/3/2004,13:00:00,1168,-200.0,-200.0,8.3,911.0,-200.0,715.0,-200.0,1517.0,969.0,,41.8,1.5056,Very low
1/21/2005,9:00:00,1578,5.7,-200.0,29.0,1527.0,,419.0,179.0,1761.0,2086.0,7.9,60.0,0.6406,High
7/25/2004,18:00:00,989,1.2,-200.0,4.0,713.0,72.0,954.0,78.0,1552.0,626.0,27.6,47.5,1.7266,High
7/14/2004,3:00:00,820,0.7,-200.0,,716.0,-200.0,994.0,-200.0,1380.0,933.0,20.4,42.6,1.0083,Low
3/23/2004,17:00:00,1225,3.0,276.0,13.8,,176.0,818.0,,1719.0,1013.0,13.6,54.6,0.8465,High
12/17/2004,17:00:00,-200,3.8,-200.0,-200.0,-200.0,499.0,-200.0,152.0,-200.0,-200.0,-200.0,-200.0,-200.0,
7/2/2004,11:00:00,1105,1.8,-200.0,10.1,980.0,164.0,777.0,112.0,1745.0,980.0,34.6,27.7,1.4991,
3/18/2004,3:00:00,970,0.7,42.0,3.6,687.0,-200.0,1196.0,-200.0,1351.0,969.0,13.9,53.9,0.8501,Low
11/3/2004,8:00:00,1177,2.2,-200.0,15.5,1166.0,297.0,621.0,75.0,1667.0,1157.0,18.8,62.5,1.3401,High
4/28/2004,10:00:00,1469,3.4,372.0,18.4,1252.0,255.0,692.0,155.0,1903.0,1807.0,24.2,33.8,,High
4/7/2004,11:00:00,1016,1.5,110.0,6.6,839.0,119.0,991.0,97.0,1448.0,790.0,16.6,44.3,0.8294,High
5/5/2004,11:00:00,1143,2.6,-200.0,13.0,1083.0,190.0,735.0,120.0,1887.0,1083.0,17.2,62.9,,
5/2/2004,13:00:00,948,1.1,-200.0,4.8,754.0,64.0,1086.0,64.0,1436.0,602.0,24.4,32.7,0.9863,High
8/2/2004,21:00:00,1086,1.2,-200.0,9.9,974.0,58.0,707.0,91.0,1733.0,795.0,28.8,43.5,1.6989,High
8/24/2004,16:00:00,1076,2.0,-200.0,10.4,994.0,133.0,723.0,129.0,1549.0,938.0,38.3,17.9,1.181,High
12/26/2004,11:00:00,1036,1.0,-200.0,3.5,685.0,183.0,942.0,112.0,1168.0,776.0,11.5,72.6,0.9846,Moderate
7/31/2004,7:00:00,948,1.0,-200.0,6.4,829.0,,801.0,71.0,1600.0,926.0,24.0,53.4,1.5748,Moderate
3/12/2004,11:00:00,1263,2.7,166.0,11.6,1037.0,216.0,969.0,143.0,1598.0,1167.0,14.3,38.4,,High
6/20/2004,2:00:00,-200,1.0,-200.0,-200.0,-200.0,48.0,-200.0,60.0,-200.0,-200.0,-200.0,-200.0,-200.0,Moderate
5/28/2004,18:00:00,1176,2.2,-200.0,13.9,1114.0,141.0,843.0,,1805.0,1102.0,21.5,48.1,1.2148,High
12/20/2004,3:00:00,883,0.9,-200.0,2.0,583.0,-200.0,1116.0,-200.0,1019.0,710.0,9.5,69.9,0.8298,Low
9/19/2004,19:00:00,1345,4.4,,20.4,1306.0,489.0,587.0,188.0,1806.0,1416.0,27.5,38.1,1.3756,High
9/18/2004,8:00:00,903,1.1,-200.0,5.0,765.0,176.0,1035.0,81.0,1317.0,712.0,20.7,49.7,,High
2/11/2005,13:00:00,-200,5.4,-200.0,-200.0,-200.0,723.0,-200.0,251.0,-200.0,-200.0,,-200.0,,High
10/13/2004,4:00:00,709,-200.0,-200.0,0.6,449.0,-200.0,1590.0,-200.0,1055.0,392.0,14.5,57.4,0.9413,Very low
12/12/2004,0:00:00,1216,3.0,-200.0,11.7,1039.0,443.0,685.0,132.0,1183.0,1378.0,8.6,54.3,0.606,High
11/1/2004,12:00:00,1285,2.7,-200.0,12.5,1065.0,319.0,597.0,90.0,1686.0,1576.0,25.8,56.1,1.841,High
5/27/2004,9:00:00,1354,-200.0,-200.0,24.5,1418.0,-200.0,749.0,-200.0,2043.0,1629.0,21.8,35.0,0.9002,Very low
5/28/2004,22:00:00,979,1.0,-200.0,7.0,857.0,97.0,1082.0,96.0,1546.0,797.0,19.8,46.8,1.0697,Moderate
10/2/2004,11:00:00,1300,-200.0,-200.0,12.1,1053.0,,614.0,-200.0,1650.0,1193.0,25.2,48.9,1.5437,Very low
10/25/2004,19:00:00,1744,8.0,-200.0,41.0,1793.0,820.0,352.0,136.0,2469.0,2007.0,20.0,68.6,1.5882,High
4/10/2004,13:00:00,936,1.5,94.0,6.4,829.0,90.0,1054.0,88.0,1336.0,607.0,19.9,26.7,0.6137,High
2/17/2005,3:00:00,993,1.0,-200.0,,688.0,-200.0,847.0,-200.0,874.0,931.0,5.8,42.9,0.39899999999999997,Moderate
6/23/2004,7:00:00,1252,3.8,-200.0,23.1,,305.0,579.0,117.0,2210.0,1462.0,20.5,52.3,1.245,High
3/20/2004,8:00:00,1300,2.1,-200.0,8.9,935.0,170.0,902.0,113.0,1623.0,1145.0,13.8,58.0,0.9083,High
1/17/2005,23:00:00,1092,1.9,-200.0,,875.0,298.0,751.0,143.0,1010.0,1347.0,4.2,,0.4832,High
6/3/2004,6:00:00,1012,-200.0,-200.0,10.1,982.0,184.0,882.0,73.0,1796.0,1024.0,17.6,67.6,1.3479,Very low
5/20/2004,3:00:00,885,0.3,-200.0,1.7,565.0,-200.0,1217.0,-200.0,1329.0,542.0,19.8,46.2,1.056,Low
11/9/2004,14:00:00,1094,-200.0,-200.0,14.8,1144.0,-200.0,669.0,-200.0,1327.0,1209.0,12.5,42.8,0.6177,Very low
5/1/2004,4:00:00,882,-200.0,-200.0,3.5,685.0,35.0,1134.0,42.0,1492.0,673.0,16.2,69.9,1.2756,Very low
6/16/2004,15:00:00,1072,2.2,-200.0,12.0,1050.0,112.0,802.0,107.0,1748.0,836.0,33.6,24.4,1.2472,High
11/10/2004,19:00:00,1156,3.7,-200.0,17.0,1209.0,504.0,614.0,,1467.0,1250.0,10.6,59.3,0.7588,High
8/25/2004,9:00:00,1252,2.9,-200.0,15.6,1168.0,193.0,557.0,107.0,1938.0,1352.0,28.1,47.4,1.7753,High
12/16/2004,17:00:00,-200,5.2,-200.0,-200.0,-200.0,1089.0,-200.0,217.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
4/25/2004,4:00:00,777,-200.0,40.0,1.2,521.0,23.0,1535.0,33.0,1121.0,350.0,12.5,51.2,0.7374,Very low
11/27/2004,0:00:00,1499,4.1,-200.0,16.9,1207.0,654.0,748.0,143.0,1530.0,1881.0,13.0,73.7,1.0957,High
2/8/2005,10:00:00,1114,2.2,-200.0,8.6,922.0,410.0,689.0,225.0,1022.0,1223.0,8.7,36.3,0.4074,High
5/31/2004,7:00:00,1108,1.6,-200.0,14.2,1123.0,167.0,804.0,83.0,1801.0,1111.0,17.4,,1.0017,High
4/20/2004,12:00:00,1302,-200.0,-200.0,18.7,1260.0,,658.0,-200.0,1970.0,1471.0,23.0,37.5,1.0389,
9/7/2004,1:00:00,888,0.8,-200.0,3.0,653.0,-200.0,973.0,-200.0,1272.0,497.0,24.2,43.8,1.3057,Low
10/22/2004,20:00:00,1494,4.5,-200.0,25.5,1443.0,467.0,454.0,119.0,2020.0,1795.0,22.3,62.5,1.6616,High
1/12/2005,10:00:00,1488,4.4,,19.6,1286.0,,452.0,170.0,1648.0,1766.0,9.9,73.3,0.8936,High
4/4/2004,16:00:00,1345,-200.0,-200.0,10.5,996.0,-200.0,841.0,-200.0,1678.0,833.0,24.4,36.0,1.085,Very low
8/3/2004,16:00:00,1103,-200.0,-200.0,11.0,1014.0,-200.0,684.0,-200.0,1749.0,791.0,38.0,24.7,1.6073,Very low
10/30/2004,2:00:00,1015,1.5,-200.0,6.5,833.0,214.0,786.0,84.0,1400.0,868.0,16.9,81.4,1.551,High
10/20/2004,21:00:00,1506,4.7,-200.0,22.3,1360.0,529.0,458.0,113.0,,1609.0,22.0,69.2,1.8061,
9/22/2004,15:00:00,1186,2.6,-200.0,15.3,1159.0,295.0,640.0,141.0,1701.0,1046.0,30.2,32.9,1.3865,High
12/2/2004,6:00:00,919,0.9,-200.0,4.0,711.0,189.0,1667.0,74.0,1195.0,819.0,12.4,75.3,1.0813,Low
1/24/2005,8:00:00,1174,1.8,-200.0,11.1,1018.0,341.0,688.0,169.0,1210.0,1149.0,7.2,49.8,0.5061,High
9/27/2004,0:00:00,998,1.9,-200.0,8.5,920.0,241.0,802.0,103.0,1365.0,1042.0,,51.3,0.9634,High
9/25/2004,12:00:00,857,1.4,-200.0,6.0,813.0,51.0,1040.0,14.0,1183.0,622.0,19.3,34.8,0.7709999999999999,High
5/3/2004,21:00:00,1214,2.0,-200.0,9.8,970.0,119.0,777.0,100.0,1771.0,1076.0,,64.6,1.3836,High
8/12/2004,1:00:00,1003,1.2,-200.0,6.3,825.0,68.0,794.0,,1716.0,801.0,26.7,60.6,2.0942,
6/5/2004,21:00:00,841,0.6,-200.0,3.8,699.0,17.0,1123.0,30.0,1508.0,558.0,23.0,51.1,1.4175,Low
1/22/2005,2:00:00,1392,1.5,-200.0,15.1,1153.0,757.0,542.0,198.0,1395.0,1506.0,7.1,77.3,0.7826,High
9/4/2004,18:00:00,1113,2.1,-200.0,10.0,978.0,-200.0,705.0,-200.0,1538.0,946.0,36.6,22.6,1.3664,High
10/30/2004,15:00:00,1314,3.2,-200.0,16.4,1191.0,387.0,564.0,135.0,1777.0,,23.5,58.3,1.6640000000000001,High
11/1/2004,10:00:00,1189,2.2,-200.0,12.4,1065.0,247.0,609.0,74.0,1683.0,,23.1,61.3,1.7131,High
11/3/2004,14:00:00,1192,2.5,-200.0,13.0,,266.0,617.0,79.0,1638.0,1170.0,26.6,42.5,1.4568,High
6/28/2004,4:00:00,838,0.4,-200.0,2.7,632.0,24.0,1079.0,39.0,1438.0,634.0,24.0,46.6,,Low
9/23/2004,12:00:00,1233,2.8,,16.1,1184.0,294.0,610.0,127.0,1775.0,1147.0,29.3,39.5,1.5855,High
9/17/2004,21:00:00,935,1.5,-200.0,6.9,852.0,229.0,978.0,105.0,1344.0,824.0,22.1,43.0,1.1271,High
6/15/2004,18:00:00,1100,3.1,,16.7,1202.0,154.0,732.0,148.0,1856.0,1004.0,30.8,28.7,1.2507,High
7/14/2004,11:00:00,932,1.8,-200.0,11.3,1026.0,195.0,851.0,122.0,1523.0,944.0,33.4,17.1,0.8627,High
6/7/2004,4:00:00,726,-200.0,-200.0,2.1,591.0,22.0,1263.0,34.0,1386.0,579.0,17.2,57.9,1.127,Very low
7/11/2004,11:00:00,846,0.6,-200.0,3.9,703.0,35.0,1034.0,,1380.0,514.0,,28.3,1.1116,Low
12/7/2004,3:00:00,911,1.1,-200.0,4.2,719.0,-200.0,947.0,-200.0,1170.0,839.0,11.6,73.4,0.9990000000000001,High
5/27/2004,23:00:00,1038,-200.0,-200.0,9.6,961.0,-200.0,1026.0,-200.0,1530.0,949.0,19.4,38.1,0.8511,Very low
10/25/2004,3:00:00,874,0.7,-200.0,4.1,715.0,-200.0,889.0,-200.0,1315.0,858.0,15.4,79.0,1.3735,Low
3/13/2004,6:00:00,1100,1.2,27.0,2.9,646.0,53.0,1406.0,60.0,1268.0,835.0,7.2,67.5,0.6887,High
9/12/2004,17:00:00,1287,-200.0,-200.0,8.3,911.0,-200.0,796.0,-200.0,1664.0,942.0,,53.2,1.9809999999999999,Very low
11/2/2004,8:00:00,1316,3.4,-200.0,20.7,1317.0,607.0,538.0,85.0,1860.0,1336.0,17.1,72.8,1.4054,High
7/2/2004,16:00:00,1105,1.9,-200.0,10.5,995.0,162.0,778.0,149.0,1681.0,821.0,37.1,23.0,,High
11/17/2004,9:00:00,1270,3.8,-200.0,19.0,1267.0,611.0,565.0,201.0,,1482.0,7.5,58.8,0.6117,High
1/8/2005,5:00:00,973,1.2,-200.0,3.4,675.0,184.0,903.0,94.0,1029.0,905.0,7.4,71.7,0.7434,High
2/18/2005,12:00:00,997,1.3,-200.0,4.8,752.0,231.0,,152.0,952.0,724.0,11.8,34.4,,High
11/23/2004,18:00:00,1982,,-200.0,49.5,1959.0,1369.0,322.0,,2536.0,2386.0,13.2,72.6,,Very High
12/11/2004,9:00:00,1087,,-200.0,,1121.0,429.0,711.0,134.0,1177.0,1209.0,10.7,34.2,,High
12/3/2004,5:00:00,930,0.7,-200.0,2.5,623.0,103.0,975.0,74.0,1215.0,720.0,13.9,85.1,1.3449,Low
12/2/2004,12:00:00,1245,,-200.0,14.8,1143.0,639.0,569.0,128.0,1531.0,1406.0,15.9,62.7,1.1273,High
6/9/2004,14:00:00,1078,2.3,-200.0,14.0,1116.0,157.0,815.0,137.0,1761.0,1013.0,40.6,15.3,1.1485,
7/1/2004,8:00:00,1380,3.9,-200.0,22.3,1359.0,239.0,538.0,120.0,2337.0,1617.0,26.6,51.2,1.7565,High
8/10/2004,16:00:00,1034,1.2,-200.0,6.7,845.0,67.0,841.0,88.0,1566.0,702.0,39.8,25.4,1.8213,High
7/26/2004,23:00:00,997,-200.0,-200.0,8.0,898.0,65.0,813.0,97.0,1613.0,856.0,27.7,37.9,1.3842,Very low
10/21/2004,5:00:00,966,,-200.0,5.1,,149.0,830.0,,1420.0,900.0,21.3,69.5,1.7447,Low
7/24/2004,8:00:00,1143,,-200.0,,979.0,109.0,677.0,79.0,1829.0,1156.0,26.6,,1.7419,
6/25/2004,20:00:00,1062,3.4,-200.0,15.9,1176.0,230.0,763.0,140.0,1743.0,1121.0,28.1,22.4,0.8394,High
5/17/2004,5:00:00,930,0.5,-200.0,3.5,684.0,65.0,1059.0,75.0,1220.0,779.0,15.8,36.5,0.6535,Low
2/16/2005,5:00:00,1033,0.8,,3.8,701.0,224.0,782.0,137.0,883.0,1206.0,3.2,52.4,0.4071,Low
11/18/2004,17:00:00,1316,3.9,-200.0,17.6,1228.0,484.0,540.0,174.0,1610.0,1413.0,17.6,53.1,1.0596,High
9/15/2004,17:00:00,1299,3.3,-200.0,17.3,1220.0,341.0,624.0,112.0,1929.0,1319.0,26.9,53.1,1.8557,High
9/4/2004,11:00:00,1226,2.3,-200.0,12.9,1080.0,-200.0,622.0,-200.0,1697.0,1188.0,34.8,27.1,1.4837,High
10/18/2004,10:00:00,1101,-200.0,-200.0,14.2,1124.0,-200.0,646.0,-200.0,1521.0,1217.0,19.7,49.3,1.1199,Very low
1/2/2005,15:00:00,1124,1.6,-200.0,5.5,790.0,258.0,791.0,137.0,1071.0,1206.0,13.5,41.3,0.6342,High
1/3/2005,16:00:00,-200,2.2,-200.0,-200.0,-200.0,329.0,-200.0,138.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
4/10/2004,6:00:00,1073,1.4,134.0,6.0,812.0,112.0,988.0,65.0,1500.0,950.0,10.8,70.5,0.9142,High
1/2/2005,4:00:00,947,,-200.0,3.3,673.0,148.0,929.0,,974.0,929.0,3.2,68.3,0.531,High
11/2/2004,23:00:00,1138,,-200.0,13.9,1113.0,337.0,610.0,66.0,1641.0,1203.0,19.2,68.8,1.5097,High
4/23/2004,8:00:00,1662,5.6,880.0,31.1,1576.0,351.0,523.0,123.0,2417.0,1861.0,15.4,,0.9289,High
10/31/2004,23:00:00,1187,2.6,-200.0,13.6,1105.0,321.0,611.0,68.0,1700.0,1183.0,19.9,72.6,1.6681,High
6/12/2004,10:00:00,1146,2.1,-200.0,14.1,1119.0,171.0,746.0,101.0,1823.0,1200.0,27.2,30.7,1.0884,High
11/13/2004,5:00:00,907,1.0,-200.0,3.7,691.0,111.0,927.0,71.0,1173.0,702.0,15.8,,1.0693,Moderate
8/21/2004,13:00:00,811,,-200.0,3.0,653.0,-200.0,1120.0,-200.0,,423.0,31.0,28.9,,Very low
10/23/2004,12:00:00,1414,3.4,-200.0,19.4,,414.0,504.0,118.0,1854.0,1583.0,,52.4,1.6356,High
1/22/2005,22:00:00,1262,2.1,-200.0,16.9,,,587.0,215.0,1219.0,1577.0,8.4,36.5,0.4035,High
11/29/2004,11:00:00,1705,6.6,-200.0,30.5,1562.0,1172.0,473.0,232.0,1988.0,2197.0,14.9,64.9,1.0929,High
4/24/2004,21:00:00,1169,2.0,202.0,6.8,850.0,88.0,906.0,79.0,1584.0,873.0,15.6,73.5,1.2953,High
5/1/2004,13:00:00,962,1.3,-200.0,6.1,816.0,65.0,1044.0,66.0,1489.0,628.0,25.6,31.5,,High
10/7/2004,22:00:00,1182,1.7,-200.0,11.0,1016.0,209.0,658.0,73.0,1572.0,1210.0,21.8,58.2,1.5036,High
11/27/2004,13:00:00,1562,4.4,-200.0,19.4,1280.0,743.0,479.0,156.0,1711.0,1709.0,15.4,73.3,1.27,High
9/22/2004,21:00:00,1110,2.2,-200.0,11.9,1045.0,213.0,688.0,115.0,1638.0,1058.0,23.4,59.9,1.6992,High
2/24/2005,2:00:00,949,0.9,-200.0,2.9,,117.0,956.0,100.0,1023.0,762.0,4.0,80.8,0.6666,Low
12/29/2004,16:00:00,913,-200.0,-200.0,4.5,735.0,-200.0,905.0,-200.0,1024.0,706.0,11.8,44.3,0.6141,Very low
7/17/2004,0:00:00,1074,2.1,-200.0,12.8,1078.0,124.0,,108.0,1673.0,,24.7,36.9,1.1302,High
4/17/2004,21:00:00,993,-200.0,-200.0,5.3,777.0,-200.0,1022.0,-200.0,1482.0,790.0,16.9,51.1,0.9743,Very low
7/18/2004,13:00:00,928,0.3,-200.0,4.1,716.0,39.0,1060.0,57.0,,459.0,39.4,13.7,0.9639,Low
10/15/2004,8:00:00,1354,-200.0,-200.0,22.2,1358.0,,519.0,-200.0,1942.0,1403.0,15.6,77.1,1.3527,Very low
11/26/2004,22:00:00,1518,4.7,-200.0,19.9,1293.0,798.0,515.0,170.0,1602.0,2048.0,13.8,67.8,1.0609,High
