"amount","account_id","memo","transaction_date","processed_Memo","name"
"-18000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 1266","2018-10-22 00:00:00","www transfer","savings"
"690","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-1306 -ALI BABA'S REST","2018-10-19 00:00:00","c idp purchase ali baba s rest","checking"
"940","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -PAYPAL","2018-10-19 00:00:00","misc payment paypal","checking"
"1500","AZyjPebQz1TyZ0p3X3ZgfpD9dLeYxQF6d9Z3J","WWW TRF DDA - 6514","2018-10-18 00:00:00","www trf dda","savings"
"-1500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 9157","2018-10-18 00:00:00","www transfer","checking"
"-1500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 6514","2018-10-18 00:00:00","www transfer","checking"
"1500","AZyjPebQz1TyZ0p3X3ZgfpD9dLeYxQF6d9Z3J","WWW TRF DDA - 9157","2018-10-18 00:00:00","www trf dda","savings"
"2939","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","IDP PURCHASE - 1900 -BAR WELLINGTON","2018-10-17 00:00:00","idp purchase bar wellington","checking"
"3000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","IDP PURCHASE - 4609 -SHELL C02573","2018-10-17 00:00:00","idp purchase shell c","checking"
"8000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 2063","2018-10-17 00:00:00","www transfer","checking"
"72","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","OD INTEREST","2018-10-17 00:00:00","od interest","checking"
"2000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -PAYPAL","2018-10-17 00:00:00","misc payment paypal","checking"
"702","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-8980 -PORTLAND VARIET","2018-10-16 00:00:00","c idp purchase portland variet","checking"
"8000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 6096","2018-10-16 00:00:00","interac e trf","checking"
"-91500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 6197","2018-10-16 00:00:00","interac e trf","checking"
"-8000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-5867","2018-10-16 00:00:00","www3rd pty dep","checking"
"91500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 6356","2018-10-16 00:00:00","www trf dda","checking"
"-91500","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 6356","2018-10-16 00:00:00","www transfer","savings"
"-10300","keZmE49LqATJR7kOjORYcqzbygY6MKhRMjpNK","WWW TRANSFER - 4761","2018-10-15 00:00:00","www transfer","savings"
"25000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 9001","2018-10-15 00:00:00","interac e trf","checking"
"-300000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 5591","2018-10-15 00:00:00","interac e trf","checking"
"-25000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INT E-TRF CAN- 7481","2018-10-15 00:00:00","int e trf can","checking"
"10300","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 4761","2018-10-15 00:00:00","www trf dda","checking"
"8800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 6070 -MARKHAM TAXES","2018-10-15 00:00:00","www payment markham taxes","checking"
"-10000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-4616","2018-10-15 00:00:00","www3rd pty dep","checking"
"7246","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -FCDQ","2018-10-15 00:00:00","misc payment fcdq","checking"
"2194","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","IDP PURCHASE - 6453 -KITCHEN STUFF P","2018-10-15 00:00:00","idp purchase kitchen stuff p","checking"
"68100","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 4069","2018-10-15 00:00:00","interac e trf","checking"
"300000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 9692","2018-10-15 00:00:00","www trf dda","checking"
"-190000","keZmE49LqATJR7kOjORYcqzbygY6MKhRMjpNK","WWW TRANSFER - 4401","2018-10-15 00:00:00","www transfer","savings"
"-513952","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PAYROLL DEPOSIT -IDS MANAGEMENT","2018-10-15 00:00:00","payroll deposit ids management","checking"
"10000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 1745 -ROGERS BANK","2018-10-15 00:00:00","www payment rogers bank","checking"
"-15000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-6342","2018-10-15 00:00:00","www3rd pty dep","checking"
"190000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 4401","2018-10-15 00:00:00","www trf dda","checking"
"25000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 7481","2018-10-15 00:00:00","interac e trf","checking"
"-16000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-8554","2018-10-15 00:00:00","www3rd pty dep","checking"
"10700","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","IDP PURCHASE - 5726 -LCBO/RAO #018","2018-10-15 00:00:00","idp purchase lcbo rao","checking"
"16000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 4911 -TORONTO TAXES","2018-10-15 00:00:00","www payment toronto taxes","checking"
"-600000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","TF 0000000022180695424","2018-10-15 00:00:00","tf","checking"
"5000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","TF 0000000022180695424","2018-10-15 00:00:00","tf","checking"
"300000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER SENT 20182871841626668","2018-10-15 00:00:00","interac e transfer sent","checking"
"53288","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 4730","2018-10-12 00:00:00","www trf dda","savings"
"53288","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PC/WWW FGN EXCHANGE -REF 3WW892851214380","2018-10-12 00:00:00","pc www fgn exchange ref 3ww","checking"
"2000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PTB WD --- T3700306","2018-10-12 00:00:00","ptb wd t","checking"
"-53288","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 4730","2018-10-12 00:00:00","www transfer","checking"
"244200","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PC/WWW FGN EXCHANGE -REF 3WW572822147510","2018-10-10 00:00:00","pc www fgn exchange ref 3ww","checking"
"-244200","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 2519","2018-10-10 00:00:00","www transfer","checking"
"244200","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 2519","2018-10-10 00:00:00","www trf dda","savings"
"-41448","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 0136","2018-10-09 00:00:00","www transfer","savings"
"554","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","Starbucks","2018-10-09 00:00:00","starbucks","checking"
"260","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -PAYPAL","2018-10-09 00:00:00","misc payment paypal","checking"
"-15000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INT E-TRF CAN- 5763","2018-10-09 00:00:00","int e trf can","checking"
"282453","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","AP 0000000022097564538","2018-10-09 00:00:00","ap","checking"
"7800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 3011","2018-10-09 00:00:00","www trf dda","checking"
"1006","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","Starbucks","2018-10-09 00:00:00","starbucks","checking"
"-15000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-6095","2018-10-09 00:00:00","www3rd pty dep","checking"
"-41448","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 1274","2018-10-09 00:00:00","interac e trf","checking"
"41448","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 0136","2018-10-09 00:00:00","www trf dda","checking"
"15000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 5763","2018-10-09 00:00:00","interac e trf","checking"
"-7800","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 3011","2018-10-09 00:00:00","www transfer","savings"
"-120000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 3435","2018-10-05 00:00:00","www transfer","savings"
"-120000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MOBILE DEP- 8061","2018-10-05 00:00:00","mobile dep","checking"
"-120000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 7005","2018-10-05 00:00:00","www transfer","checking"
"847","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-3454 -SUBWAY # 22210","2018-10-05 00:00:00","c idp purchase subway","checking"
"120000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 3435","2018-10-05 00:00:00","www trf dda","checking"
"2472","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-8392 -BREAD & ROSES B","2018-10-05 00:00:00","c idp purchase bread roses b","checking"
"120000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 7005","2018-10-05 00:00:00","www trf dda","savings"
"-120000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MOBILE DEP- 5130","2018-10-04 00:00:00","mobile dep","checking"
"64600","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","WWW TRF DDA - 8376","2018-10-04 00:00:00","www trf dda","savings"
"-140000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 0840","2018-10-04 00:00:00","interac e trf","checking"
"-60000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 8778","2018-10-04 00:00:00","www transfer","checking"
"413635","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MORTGAGE PAYMENT","2018-10-04 00:00:00","mortgage payment","checking"
"-64600","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 8376","2018-10-04 00:00:00","www transfer","checking"
"120000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","DEBIT ADJUSTMENT","2018-10-04 00:00:00","debit adjustment","checking"
"60000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 8778","2018-10-04 00:00:00","www trf dda","savings"
"-100000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 7138","2018-10-03 00:00:00","interac e trf","checking"
"8814","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","IDP PURCHASE - 5088 -LE SELECT BISTR","2018-10-03 00:00:00","idp purchase le select bistr","checking"
"-10000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 0876","2018-10-03 00:00:00","www transfer","checking"
"-8800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 5718","2018-10-03 00:00:00","www transfer","checking"
"8800","yePzMYDrJ8TVDE93p3DosK6Rb93JrzcO0MDq9","WWW TRF DDA - 5718","2018-10-03 00:00:00","www trf dda","checking"
"16000","33m645kJpBc9VdYDyDV4HkpaLqQ3NAFKbxznL","WWW TRF DDA - 5513","2018-10-03 00:00:00","www trf dda","checking"
"8800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 5762 -MARKHAM TAXES","2018-10-03 00:00:00","www payment markham taxes","checking"
"-16000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 5513","2018-10-03 00:00:00","www transfer","checking"
"64184","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 6436 -POWERSTREAM","2018-10-03 00:00:00","www payment powerstream","checking"
"16000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 5563 -TORONTO TAXES","2018-10-03 00:00:00","www payment toronto taxes","checking"
"10000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 0876","2018-10-03 00:00:00","www trf dda","savings"
"-16000","33m645kJpBc9VdYDyDV4HkpaLqQ3NAFKbxznL","WWW TRANSFER - 0568","2018-10-02 00:00:00","www transfer","checking"
"-11000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 0898","2018-10-02 00:00:00","www transfer","savings"
"64600","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 0488","2018-10-02 00:00:00","www trf dda","checking"
"1918","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-8051 -SOBEYS #934","2018-10-02 00:00:00","c idp purchase sobeys","checking"
"16000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 0568","2018-10-02 00:00:00","www trf dda","checking"
"18000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 9880","2018-10-02 00:00:00","www transfer","checking"
"5600","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 0917","2018-10-02 00:00:00","www transfer","checking"
"8800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 4706","2018-10-02 00:00:00","www trf dda","checking"
"10000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - N1148","2018-10-02 00:00:00","www payment n","checking"
"107","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -PAYPAL","2018-10-02 00:00:00","misc payment paypal","checking"
"7703","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -PAYPAL","2018-10-02 00:00:00","misc payment paypal","checking"
"16370","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","IDP PURCHASE - 3099 -METRO #720","2018-10-02 00:00:00","idp purchase metro","checking"
"15000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - N4075","2018-10-02 00:00:00","www payment n","checking"
"11000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 0898","2018-10-02 00:00:00","www trf dda","checking"
"2000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","IDP PURCHASE - 3317 -SHELL C02573","2018-10-02 00:00:00","idp purchase shell c","checking"
"1351","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-5391 -RACHEL'S COFFEE","2018-10-02 00:00:00","c idp purchase rachel s coffee","checking"
"-64600","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","WWW TRANSFER - 0488","2018-10-02 00:00:00","www transfer","savings"
"-8800","yePzMYDrJ8TVDE93p3DosK6Rb93JrzcO0MDq9","WWW TRANSFER - 4706","2018-10-02 00:00:00","www transfer","checking"
"-3400","AZyjPebQz1TyZ0p3X3ZgfpD9dLeYxQF6d9Z3J","WWW TRANSFER - 5761","2018-10-01 00:00:00","www transfer","savings"
"10568","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -PAYPAL","2018-10-01 00:00:00","misc payment paypal","checking"
"134","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","7-Eleven","2018-10-01 00:00:00","7 eleven","checking"
"655","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-0139 -SUBWAY # 22210","2018-10-01 00:00:00","c idp purchase subway","checking"
"2175","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-5161 -THE BEER STORE","2018-10-01 00:00:00","c idp purchase the beer store","checking"
"141500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 5965","2018-10-01 00:00:00","interac e trf","checking"
"-79000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INT E-TRF CAN- 6588","2018-10-01 00:00:00","int e trf can","checking"
"-200300","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 2815","2018-10-01 00:00:00","www transfer","checking"
"405","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","Shoppers Drug Mart","2018-10-01 00:00:00","shoppers drug mart","checking"
"4000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","IDP PURCHASE - 1437 -PETRO-CANADA","2018-10-01 00:00:00","idp purchase petro canada","checking"
"4746","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-7507 -V DE V","2018-10-01 00:00:00","c idp purchase v de v","checking"
"1137","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-4535 -NADEGE LTD","2018-10-01 00:00:00","c idp purchase nadege ltd","checking"
"2951","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PROPERTY INSURANCE -CERTAS H & A","2018-10-01 00:00:00","property insurance certas h a","checking"
"-3300","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER RECEIVED 20182732244EA920B","2018-10-01 00:00:00","interac e transfer received ea920b","checking"
"73000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","TF 0000000022199032604","2018-10-01 00:00:00","tf","checking"
"3300","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","TF 0005524890010737922","2018-10-01 00:00:00","tf","checking"
"-141500","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER RECEIVED 201827312191964ED","2018-10-01 00:00:00","interac e transfer received ed","checking"
"-98","keZmE49LqATJR7kOjORYcqzbygY6MKhRMjpNK","DEPOSIT INTEREST","2018-10-01 00:00:00","deposit interest","savings"
"200300","keZmE49LqATJR7kOjORYcqzbygY6MKhRMjpNK","WWW TRF DDA - 2815","2018-10-01 00:00:00","www trf dda","savings"
"-148000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-2008","2018-10-01 00:00:00","www3rd pty dep","checking"
"2500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 8731","2018-10-01 00:00:00","www transfer","checking"
"3400","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 5761","2018-10-01 00:00:00","www trf dda","checking"
"3300","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 8898","2018-10-01 00:00:00","interac e trf","checking"
"-193400","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 2871","2018-10-01 00:00:00","interac e trf","checking"
"226","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-2358 -V DE V","2018-10-01 00:00:00","c idp purchase v de v","checking"
"6607","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PC/WWW FGN EXCHANGE -REF 3WW082722057400","2018-10-01 00:00:00","pc www fgn exchange ref 3ww","checking"
"400441","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MORTGAGE -Simplii FI","2018-10-01 00:00:00","mortgage simplii fi","checking"
"1903","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-8291 -NADEGE LTD","2018-10-01 00:00:00","c idp purchase nadege ltd","checking"
"1582","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-9739 -JOE ROCKHEAD S","2018-10-01 00:00:00","c idp purchase joe rockhead s","checking"
"9200","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 8690","2018-10-01 00:00:00","www transfer","checking"
"563","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-1695 -PETRO-CANADA","2018-10-01 00:00:00","c idp purchase petro canada","checking"
"73500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 2777","2018-10-01 00:00:00","interac e trf","checking"
"79000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 6588","2018-10-01 00:00:00","interac e trf","checking"
"-11000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 6922","2018-10-01 00:00:00","www transfer","checking"
"-963","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","DEPOSIT INTEREST","2018-10-01 00:00:00","deposit interest","savings"
"11000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 6922","2018-10-01 00:00:00","www trf dda","savings"
"-10","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","DEPOSIT INTEREST","2018-10-01 00:00:00","deposit interest","savings"
"-73500","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER RECEIVED 20182731225425629","2018-10-01 00:00:00","interac e transfer received","checking"
"5000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 2458","2018-09-28 00:00:00","www trf dda","checking"
"1288","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","IDP PURCHASE - 8792 -PAT'S HOME STYL","2018-09-28 00:00:00","idp purchase pat s home styl","checking"
"-521509","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PAYROLL DEPOSIT -IDS MANAGEMENT","2018-09-28 00:00:00","payroll deposit ids management","checking"
"10000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 2314","2018-09-28 00:00:00","www trf dda","checking"
"238000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 2455","2018-09-28 00:00:00","www trf dda","checking"
"2500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INVESTMENT -SPECIAL DEPOSIT","2018-09-28 00:00:00","investment special deposit","checking"
"1137","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","IDP PURCHASE - 1849 -BANKNOTE BAR","2018-09-28 00:00:00","idp purchase banknote bar","checking"
"1100","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-7675 -PARISCO MARKET","2018-09-28 00:00:00","c idp purchase parisco market","checking"
"4000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 9402","2018-09-28 00:00:00","www trf dda","checking"
"-4000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 9402","2018-09-28 00:00:00","www transfer","savings"
"-5000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 2458","2018-09-28 00:00:00","www transfer","savings"
"-238000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 2455","2018-09-28 00:00:00","www transfer","savings"
"-10000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 2314","2018-09-28 00:00:00","www transfer","savings"
"3000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","PREMIUM PLAN","2018-09-28 00:00:00","premium plan","checking"
"-238000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PTB DEP -- TX608363","2018-09-27 00:00:00","ptb dep tx","checking"
"-18000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 0927","2018-09-26 00:00:00","www transfer","savings"
"-265000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MOBILE DEP- 8322","2018-09-26 00:00:00","mobile dep","checking"
"210000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 7923","2018-09-26 00:00:00","interac e trf","checking"
"61362","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 9506","2018-09-26 00:00:00","www transfer","checking"
"-61362","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 5396","2018-09-26 00:00:00","www transfer","checking"
"2505","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-4031 -METRO #720","2018-09-26 00:00:00","c idp purchase metro","checking"
"-47736","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 0206","2018-09-26 00:00:00","www transfer","checking"
"5000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 8960","2018-09-26 00:00:00","interac e trf","checking"
"23600","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 5444","2018-09-26 00:00:00","www transfer","checking"
"2795","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-7770 -LCBO/RAO #018","2018-09-26 00:00:00","c idp purchase lcbo rao","checking"
"20000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - N1673","2018-09-26 00:00:00","www payment n","checking"
"-18000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-9309","2018-09-26 00:00:00","www3rd pty dep","checking"
