Id,MSSubClass,LotArea,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,MasVnrArea,TotalBsmtSF,Heating,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,MiscVal,YrSold,SalePrice
963,160,2308,Gtl,2Story,6,6,1976,0,804,GasA,Y,804,744,1548,2,1,3,7,1,2,440,Y,48,0,0,2007,155000
964,20,11923,Gtl,1Story,9,5,2007,0,1800,GasA,Y,1800,0,1800,2,0,2,7,0,2,702,Y,288,136,0,2009,239000
965,60,11316,Gtl,2Story,7,5,2002,44,817,GasA,Y,824,1070,1894,2,1,4,8,1,2,510,Y,0,40,0,2010,214900
966,60,10237,Gtl,2Story,6,5,2005,0,783,GasA,Y,783,701,1484,2,1,3,8,1,2,393,Y,0,72,0,2007,178900
967,50,9600,Gtl,1.5Fin,5,7,1940,0,728,GasA,Y,976,332,1308,1,1,2,7,2,1,256,Y,0,70,0,2009,160000
968,20,7390,Gtl,1Story,5,7,1955,151,1098,GasA,Y,1098,0,1098,1,0,3,6,0,1,260,Y,0,0,0,2008,135000
969,50,5925,Gtl,1.5Fin,3,6,1910,0,600,Grav,N,600,368,968,1,0,2,6,0,0,0,Y,0,0,0,2009,37900
970,190,10382,Gtl,SLvl,6,5,1958,105,588,GasA,Y,1095,0,1095,1,0,2,6,0,1,264,Y,0,0,0,2006,140000
971,50,10800,Gtl,1.5Fin,4,4,1949,0,720,GasA,N,720,472,1192,1,1,4,6,0,0,0,Y,0,0,0,2006,135000
972,160,2268,Gtl,2Story,7,5,2003,106,764,GasA,Y,764,862,1626,2,0,2,6,0,2,474,Y,0,27,0,2009,173000
973,120,7892,Gtl,1Story,6,5,1979,0,918,GasA,Y,918,0,918,2,0,2,5,1,1,264,Y,28,0,0,2010,99500
974,20,11639,Gtl,1Story,7,5,2007,NA,1428,GasA,Y,1428,0,1428,2,0,3,6,0,2,480,Y,0,120,0,2008,182000
975,70,11414,Gtl,2Story,7,8,1910,0,728,GasA,N,1136,883,2019,1,0,3,8,0,2,532,Y,509,135,0,2009,167500
976,160,2651,Gtl,2Story,7,5,2000,0,673,GasA,Y,673,709,1382,2,1,3,6,0,2,490,Y,153,50,0,2006,165000
977,30,5900,Gtl,1Story,4,7,1923,0,440,GasA,Y,869,0,869,1,0,2,4,0,0,0,Y,0,0,0,2006,85500
978,120,4274,Gtl,1Story,7,5,2006,NA,1241,GasA,Y,1241,0,1241,1,1,1,4,0,2,569,Y,0,116,0,2007,199900
979,20,9450,Mod,1Story,4,5,1954,0,894,GasA,Y,894,0,894,1,0,3,5,0,2,400,Y,0,0,0,2007,110000
980,20,8816,Gtl,1Story,5,6,1963,0,1121,GasA,Y,1121,0,1121,1,0,3,5,0,2,480,Y,0,80,0,2009,139000
981,85,12122,Gtl,SFoyer,7,9,1961,210,944,GasA,Y,999,0,999,1,0,3,6,0,2,588,Y,144,76,0,2008,178400
982,60,12203,Gtl,2Story,8,5,1998,975,1225,GasA,Y,1276,1336,2612,2,1,4,8,1,3,676,Y,250,0,0,2009,336000
983,20,3182,Gtl,1Story,7,5,2007,16,1266,GasA,Y,1266,0,1266,2,0,2,6,1,2,388,Y,100,16,0,2008,159895
984,60,11250,Gtl,2Story,8,5,2002,0,1128,GasA,Y,1149,1141,2290,2,1,4,9,1,2,779,Y,0,0,0,2008,255900
985,90,10125,Gtl,1.5Fin,5,5,1977,0,0,GasA,Y,1302,432,1734,2,0,4,8,0,2,539,Y,0,0,0,2009,126000
986,190,10880,Gtl,1Story,5,5,1950,0,1164,GasW,N,1164,0,1164,1,0,3,5,0,1,240,Y,0,48,0,2008,125000
987,50,5310,Gtl,1.5Fin,6,8,1910,0,485,GasA,Y,1001,634,1635,1,0,2,5,0,1,255,Y,394,0,0,2006,117000
988,20,10159,Gtl,1Story,9,5,2009,450,1930,GasA,Y,1940,0,1940,2,1,3,8,1,3,606,Y,168,95,0,2010,395192
989,60,12046,Gtl,2Story,6,6,1976,298,848,GasA,Y,1118,912,2030,2,1,4,8,1,2,551,Y,0,224,0,2007,195000
990,60,8125,Gtl,2Story,7,5,2006,0,770,GasA,Y,778,798,1576,2,1,3,6,0,2,614,Y,0,50,0,2006,197000
991,60,9452,Gtl,2Story,8,5,1997,423,1396,GasA,Y,1407,985,2392,2,1,3,7,1,3,870,Y,0,70,0,2006,348000
992,70,17671,Gtl,2Story,8,9,1882,0,916,GasA,Y,916,826,1742,1,1,4,8,1,2,424,P,0,169,0,2009,168000
993,60,9760,Mod,2Story,6,8,1964,340,822,GasA,Y,1020,831,1851,2,1,3,7,1,2,440,Y,239,42,0,2007,187000
994,60,8846,Gtl,2Story,6,5,2005,0,750,GasA,Y,750,750,1500,2,1,3,6,0,2,564,Y,0,35,0,2006,173900
995,20,12456,Gtl,1Story,10,5,2006,230,1700,GasA,Y,1718,0,1718,2,0,3,7,1,3,786,Y,216,48,0,2009,337500
996,50,4712,Mod,1.5Fin,4,7,1946,0,747,GasA,Y,774,456,1230,1,1,3,5,0,1,305,Y,0,57,0,2006,121600
997,20,10659,Gtl,1Story,5,6,1961,0,1050,GasA,Y,1050,0,1050,1,0,3,6,0,1,368,Y,0,319,0,2006,136500
998,20,11717,Gtl,1Story,6,6,1970,571,1442,GasA,Y,1442,0,1442,2,0,2,6,1,2,615,Y,371,0,0,2009,185000
999,30,9786,Gtl,1Story,3,4,1922,0,1007,GasA,N,1077,0,1077,1,0,3,6,1,1,210,P,0,100,0,2006,91000
1000,20,6762,Gtl,1Story,7,5,2006,24,1187,GasA,Y,1208,0,1208,2,0,2,6,0,2,632,Y,105,61,0,2010,206000
1001,20,10206,Gtl,1Story,3,3,1952,0,0,GasW,N,944,0,944,1,0,2,4,0,2,528,Y,0,0,0,2009,82000
1002,30,5400,Gtl,1Story,5,6,1920,0,691,GasA,Y,691,0,691,1,0,2,4,0,1,216,N,0,20,0,2007,86000
1003,20,11957,Gtl,1Story,8,5,2006,53,1574,GasA,Y,1574,0,1574,2,0,3,7,1,3,824,Y,144,104,0,2008,232000
1004,90,11500,Gtl,1Story,5,6,1976,164,1680,GasA,Y,1680,0,1680,2,0,4,8,0,2,528,Y,0,0,0,2007,136905
1005,120,3182,Gtl,1Story,7,5,2005,16,1346,GasA,Y,1504,0,1504,2,0,1,7,1,2,457,Y,156,0,0,2009,181000
1006,80,8385,Gtl,SLvl,5,8,1977,220,985,GasA,Y,985,0,985,2,0,3,6,0,1,328,Y,210,0,0,2008,149900
1007,20,12155,Gtl,1Story,6,3,1970,0,1657,GasA,Y,1657,0,1657,2,0,3,7,1,2,484,Y,0,0,0,2007,163500
1008,160,2217,Gtl,2Story,4,4,1970,0,546,GasA,Y,546,546,1092,1,1,3,6,0,1,286,Y,238,0,0,2009,88000
1009,20,12118,Gtl,1Story,7,5,2004,108,1710,GasA,Y,1710,0,1710,2,0,3,7,1,2,550,Y,100,48,0,2009,240000
1010,50,6000,Gtl,1.5Fin,5,5,1926,0,1008,GasA,Y,1008,0,1522,2,0,4,7,0,0,0,P,0,0,0,2006,102000
1011,50,21286,Gtl,1.5Fin,5,5,1948,0,720,GasA,Y,720,551,1271,2,0,4,7,1,1,312,Y,0,0,0,2008,135000
1012,90,9825,Gtl,1Story,5,5,1965,0,0,GasA,N,1664,0,1664,2,0,4,8,0,0,0,Y,0,0,0,2010,100000
1013,70,10592,Gtl,2Story,6,7,1923,0,602,GasA,Y,900,602,1502,1,1,3,7,2,1,180,Y,96,0,0,2007,165000
1014,30,7200,Gtl,1Story,5,4,1910,0,1022,GasW,N,1022,0,1022,1,0,2,4,0,1,280,Y,0,30,0,2009,85000
1015,20,11664,Gtl,1Story,6,5,1948,206,1082,GasA,Y,1082,0,1082,1,0,2,5,1,1,240,Y,0,130,0,2007,119200
1016,60,8400,Gtl,2Story,8,6,2001,0,810,GasA,Y,810,855,1665,2,1,3,6,0,2,528,Y,0,45,0,2009,227000
1017,20,11883,Gtl,1Story,7,5,1996,196,1504,GasA,Y,1504,0,1504,2,0,3,6,1,2,478,Y,115,66,0,2009,203000
1018,120,5814,Gtl,1Story,8,5,1984,0,1220,GasA,Y,1360,0,1360,1,0,1,4,1,2,565,Y,63,0,0,2009,187500
1019,80,10784,Gtl,SLvl,7,5,1991,76,384,GasA,Y,802,670,1472,2,1,3,7,1,2,402,Y,164,0,0,2007,160000
1020,120,3013,Gtl,1Story,7,5,2005,145,1362,GasA,Y,1506,0,1506,2,0,2,6,1,2,440,Y,142,20,0,2006,213490
1021,20,7024,Gtl,1Story,4,5,2005,0,1132,GasA,Y,1132,0,1132,1,1,2,5,0,2,451,Y,252,64,0,2008,176000
1022,20,7406,Gtl,1Story,7,5,2006,84,1199,GasA,Y,1220,0,1220,2,0,2,6,0,2,632,Y,105,54,0,2006,194000
1023,50,9439,Gtl,1.5Fin,5,5,1930,0,912,GasA,Y,912,336,1248,1,0,2,6,0,1,160,Y,0,0,0,2007,87000
1024,120,3182,Gtl,1Story,7,5,2005,14,1346,GasA,Y,1504,0,1504,2,0,2,7,1,2,437,Y,156,20,0,2008,191000
1025,20,15498,Gtl,1Story,8,6,1976,0,1565,GasA,Y,2898,0,2898,2,0,2,10,1,2,665,Y,0,72,0,2008,287000
1026,20,7700,Gtl,1Story,5,5,1972,0,882,GasA,Y,882,0,882,1,0,3,5,0,2,461,Y,96,0,0,2007,112500
1027,20,9300,Gtl,1Story,5,5,1960,324,1268,GasA,Y,1264,0,1264,1,0,3,6,2,2,461,Y,0,0,0,2010,167500
1028,20,9520,Gtl,1Story,8,5,2007,338,1638,GasA,Y,1646,0,1646,2,0,3,7,1,3,800,Y,192,44,0,2008,293077
1029,50,9492,Gtl,1.5Fin,5,5,1941,0,768,GasA,Y,968,408,1376,1,0,3,6,1,1,240,Y,0,0,0,2007,105000
1030,160,1680,Gtl,2Story,6,7,1972,281,672,GasA,Y,672,546,1218,1,1,3,7,0,1,264,Y,0,28,0,2006,118000
1031,190,7082,Gtl,2Story,5,8,1916,0,686,GasA,Y,948,980,1928,2,0,5,10,0,0,0,N,0,0,0,2006,160000
1032,75,15863,Gtl,2.5Fin,7,3,1920,0,824,GasA,Y,1687,998,3082,2,1,5,12,2,2,672,Y,136,63,0,2009,197000
1033,60,14541,Gtl,2Story,8,7,1993,0,1338,GasA,Y,1352,1168,2520,2,1,5,10,1,3,796,Y,209,55,0,2006,310000
1034,20,8125,Gtl,1Story,7,5,2002,295,1654,GasA,Y,1654,0,1654,2,0,3,6,0,3,900,Y,0,136,0,2006,230000
1035,30,6305,Gtl,1Story,5,7,1938,0,920,GasA,Y,954,0,954,1,0,2,5,1,1,240,Y,0,0,0,2007,119750
1036,20,11500,Gtl,1Story,4,3,1957,0,0,GasA,N,845,0,845,1,0,3,5,0,1,290,N,186,0,0,2009,84000
1037,20,12898,Gtl,1Story,9,5,2007,70,1620,GasA,Y,1620,0,1620,2,0,2,6,1,3,912,Y,228,0,0,2009,315500
1038,60,9240,Gtl,2Story,8,5,2001,396,1055,GasA,Y,1055,1208,2263,2,1,3,7,1,2,905,Y,0,45,0,2008,287000
1039,160,1533,Gtl,2Story,4,6,1970,0,546,GasA,Y,798,546,1344,1,1,3,6,1,0,0,Y,0,0,0,2009,97000
1040,180,1477,Gtl,SFoyer,4,4,1970,0,630,GasA,Y,630,0,630,1,0,1,3,0,1,286,Y,0,0,0,2009,80000
1041,20,13125,Gtl,1Story,5,4,1957,67,1134,GasA,Y,1803,0,1803,2,0,3,8,1,2,484,Y,0,0,0,2006,155000
1042,60,9130,Gtl,2Story,6,8,1966,252,800,GasA,Y,800,832,1632,1,1,4,7,0,2,484,Y,0,40,0,2008,173000
1043,120,5381,Gtl,1Story,6,5,2005,135,1306,GasA,Y,1306,0,1306,2,0,1,5,1,2,624,Y,170,63,0,2009,196000
1044,60,11839,Gtl,2Story,7,5,1990,99,1475,GasA,Y,1532,797,2329,2,1,4,10,1,2,514,Y,192,121,0,2008,262280
1045,20,9600,Gtl,1Story,8,5,1981,0,2524,GasA,Y,2524,0,2524,2,1,4,9,1,2,542,Y,474,120,0,2009,278000
1046,20,13680,Gtl,1Story,3,5,1955,0,0,GasA,Y,1733,0,1733,2,0,4,8,1,2,452,Y,0,0,0,2009,139600
1047,60,16056,Gtl,2Story,9,5,2005,208,1992,GasA,Y,1992,876,2868,3,1,4,11,1,3,716,Y,214,108,0,2006,556581
1048,20,9245,Gtl,1Story,5,5,1994,0,990,GasA,Y,990,0,990,1,0,3,5,0,2,672,Y,0,0,0,2008,145000
1049,20,21750,Gtl,1Story,5,4,1960,75,0,GasA,Y,1771,0,1771,1,0,3,9,1,2,336,Y,0,0,0,2009,115000
1050,20,11100,Gtl,1Story,4,7,1946,0,0,GasA,Y,930,0,930,1,0,2,6,0,1,308,Y,0,0,0,2010,84900
1051,20,8993,Gtl,1Story,7,5,2007,0,1302,GasA,Y,1302,0,1302,2,0,3,6,0,2,436,Y,0,22,0,2007,176485
1052,20,11175,Gtl,1Story,7,5,2007,0,1316,GasA,Y,1316,0,1316,2,0,3,6,1,2,440,Y,0,20,0,2007,200141
1053,60,9500,Gtl,2Story,6,6,1964,272,816,GasA,Y,1127,850,1977,1,1,4,9,1,2,540,Y,0,52,0,2007,165000
1054,20,8562,Mod,1Story,5,6,1957,145,1216,GasA,Y,1526,0,1526,1,0,4,7,1,1,364,Y,116,78,0,2010,144500
1055,60,11367,Gtl,2Story,8,5,2002,210,1065,GasA,Y,1091,898,1989,2,1,3,7,1,2,586,Y,199,60,0,2006,255000
1056,20,11361,Gtl,1Story,6,5,1976,160,1193,GasA,Y,1523,0,1523,2,0,3,7,1,2,478,Y,0,0,0,2008,180000
1057,120,7052,Gtl,1Story,7,5,2005,240,1364,GasA,Y,1364,0,1364,2,0,2,6,1,2,484,Y,192,36,0,2006,185850
1058,60,29959,Gtl,2Story,7,6,1994,0,973,GasA,Y,979,871,1850,2,1,3,7,1,2,467,Y,168,98,0,2009,248000
1059,60,11308,Gtl,2Story,9,5,2008,154,1104,GasA,Y,1130,1054,2184,2,1,3,10,1,3,836,Y,0,102,0,2009,335000
1060,50,11275,Mod,1.5Fin,6,7,1932,480,854,GasA,Y,1096,895,1991,1,1,3,7,1,2,432,Y,0,0,0,2007,220000
1061,120,4920,Gtl,1Story,8,5,2001,0,1338,GasA,Y,1338,0,1338,2,0,2,6,0,2,582,Y,0,0,0,2010,213500
1062,30,18000,Gtl,1Story,3,4,1935,0,894,GasA,Y,894,0,894,1,0,2,6,0,3,1248,Y,0,20,560,2008,81000
1063,190,13600,Gtl,2Story,5,5,1900,0,662,GasA,N,1422,915,2337,2,0,5,10,0,2,560,Y,0,57,0,2007,90000
1064,30,6000,Gtl,1Story,6,6,1925,0,1103,GasA,Y,1103,0,1103,1,0,2,5,1,2,440,Y,166,120,0,2006,110500
1065,20,11000,Gtl,1Story,5,6,1966,200,1154,GasA,Y,1154,0,1154,1,1,3,6,1,2,480,Y,0,58,0,2009,154000
1066,60,14000,Mod,2Story,7,5,1996,0,1306,GasA,Y,1306,954,2260,2,1,3,7,0,2,533,Y,296,44,0,2010,328000
1067,60,7837,Gtl,2Story,6,7,1993,0,799,GasA,Y,799,772,1571,2,1,3,7,1,2,380,Y,0,40,0,2009,178000
1068,60,9760,Mod,2Story,6,6,1964,360,780,GasA,Y,798,813,1611,1,1,4,7,0,2,442,Y,328,128,0,2008,167900
1069,160,3964,Gtl,2Story,6,4,1973,0,942,GasA,Y,1291,1230,2521,2,1,5,10,1,2,576,Y,728,20,0,2006,151400
1070,45,9600,Gtl,1.5Unf,5,7,1949,0,845,GasA,Y,893,0,893,1,0,2,4,0,2,576,Y,0,0,0,2007,135000
1071,20,10152,Gtl,1Story,5,5,1956,120,1048,GasA,Y,1048,0,1048,1,0,3,6,0,1,286,Y,0,20,0,2007,135000
1072,60,11700,Gtl,2Story,6,6,1968,0,727,GasA,Y,829,727,1556,1,1,4,8,0,2,441,Y,0,0,0,2009,154000
1073,50,7585,Gtl,1.5Fin,5,3,1948,0,810,GasA,Y,1002,454,1456,1,0,4,7,1,1,280,P,0,0,0,2006,91500
1074,60,7950,Gtl,2Story,6,6,1977,140,690,GasA,Y,698,728,1426,1,1,3,6,0,2,440,Y,252,0,0,2009,159500
1075,20,8556,Gtl,1Story,7,5,2006,0,1240,GasA,Y,1240,0,1240,2,0,2,5,0,3,826,Y,140,93,0,2007,194000
1076,70,13125,Gtl,2Story,7,6,1940,0,800,GasA,Y,960,780,1740,1,1,3,6,2,1,240,Y,0,0,0,2007,219500
1077,50,10800,Gtl,1.5Fin,5,8,1936,0,796,GasA,Y,1096,370,1466,2,0,3,7,1,2,566,Y,436,21,500,2006,170000
1078,20,15870,Gtl,1Story,5,5,1969,0,1096,GasA,Y,1096,0,1096,1,0,3,6,0,1,299,Y,240,32,0,2006,138800
1079,120,4435,Gtl,1Story,6,5,2004,169,848,GasA,Y,848,0,848,1,0,1,3,1,2,420,Y,140,0,0,2006,155900
1080,20,8775,Gtl,1Story,5,5,1994,0,990,GasA,Y,990,0,990,1,0,3,5,0,1,299,Y,0,64,0,2007,126000
1081,20,11040,Gtl,1Story,6,7,1971,144,1258,GasA,Y,1258,0,1258,2,0,3,5,0,2,528,Y,55,0,0,2008,145000
1082,20,7500,Gtl,1Story,5,5,1963,0,1040,GasA,Y,1040,0,1040,1,1,3,5,0,1,308,Y,0,0,0,2010,133000
1083,20,8749,Gtl,1Story,7,5,2002,100,1459,GasA,Y,1459,0,1459,2,0,3,6,1,2,527,Y,192,39,0,2007,192000
1084,20,8800,Gtl,1Story,6,6,1964,425,1251,GasA,Y,1251,0,1251,1,0,3,6,2,1,461,Y,0,116,700,2006,160000
1085,60,13031,Gtl,2Story,6,5,1995,0,691,GasA,Y,691,807,1498,2,1,3,6,1,2,409,Y,315,44,0,2006,187500
1086,85,9069,Gtl,SFoyer,6,6,1992,0,936,GasA,Y,996,0,996,1,0,2,5,0,2,564,Y,120,0,0,2010,147000
1087,160,1974,Gtl,2Story,4,5,1973,0,546,GasA,Y,546,546,1092,1,1,3,6,0,1,286,Y,120,96,0,2010,83500
1088,60,10574,Gtl,2Story,8,5,2005,0,1082,GasA,Y,1082,871,1953,2,1,3,9,1,3,1043,Y,160,50,0,2009,252000
1089,160,2522,Gtl,2Story,7,5,2004,50,970,GasA,Y,970,739,1709,2,0,3,7,0,2,380,Y,0,40,0,2006,137500
1090,120,3316,Gtl,1Story,8,5,2005,0,1247,GasA,Y,1247,0,1247,1,1,1,4,1,2,550,Y,0,84,0,2006,197000
1091,90,8544,Gtl,1Story,3,4,1950,0,0,Wall,N,1040,0,1040,2,0,2,6,0,2,400,Y,0,0,0,2009,92900
1092,160,2160,Gtl,2Story,7,5,1999,212,600,GasA,Y,624,628,1252,2,1,2,4,0,2,462,Y,0,48,0,2008,160000
1093,50,8400,Gtl,1.5Fin,6,5,1925,0,1181,GasA,Y,1390,304,1694,2,0,4,7,1,2,576,Y,342,0,0,2008,136500
1094,20,9230,Gtl,1Story,5,8,1965,166,864,GasA,Y,1200,0,1200,1,1,1,6,0,2,884,Y,0,64,0,2006,146000
1095,20,5868,Gtl,1Story,5,7,1956,0,936,GasA,Y,936,0,936,1,0,2,4,0,1,308,Y,0,0,0,2010,129000
1096,20,9317,Gtl,1Story,6,5,2006,0,1314,GasA,Y,1314,0,1314,2,0,3,6,1,2,440,Y,0,22,0,2007,176432
1097,70,6882,Gtl,2Story,6,7,1914,0,684,GasA,Y,773,582,1355,1,1,3,7,0,0,0,Y,136,0,0,2007,127000
1098,120,3696,Gtl,1Story,8,5,1986,0,1074,GasA,Y,1088,0,1088,1,1,2,5,0,2,461,Y,0,74,0,2007,170000
1099,50,6000,Gtl,1.5Fin,4,6,1936,0,672,GasA,Y,757,567,1324,1,0,3,6,0,1,240,Y,0,0,0,2009,128000
1100,20,11880,Gtl,1Story,7,5,1978,206,1271,GasA,Y,1601,0,1601,2,0,3,7,1,2,478,Y,0,0,0,2009,157000
1101,30,8400,Gtl,1Story,2,5,1920,0,290,GasA,N,438,0,438,1,0,1,3,0,1,246,N,0,0,0,2009,60000
1102,20,9758,Gtl,1Story,5,5,1971,0,950,GasA,Y,950,0,950,1,0,3,5,0,1,280,Y,0,0,0,2007,119500
1103,20,7000,Gtl,1Story,5,7,1960,45,1010,GasA,Y,1134,0,1134,1,0,2,6,0,1,254,Y,0,16,0,2007,135000
1104,20,8910,Gtl,1Story,6,6,1959,0,655,GasA,Y,1194,0,1194,1,0,3,6,1,2,539,Y,0,0,0,2006,159500
1105,160,2016,Gtl,2Story,5,5,1970,304,630,GasA,Y,630,672,1302,2,1,3,6,0,2,440,Y,0,0,0,2007,106000
1106,60,12256,Gtl,2Story,8,5,1994,362,1463,GasA,Y,1500,1122,2622,2,1,3,9,2,2,712,Y,186,32,0,2010,325000
1107,20,10357,Gtl,1Story,7,5,1990,0,910,GasA,Y,1442,0,1442,2,0,3,6,1,2,719,Y,0,244,0,2007,179900
1108,60,23257,Gtl,2Story,7,5,2006,0,868,GasA,Y,887,1134,2021,2,1,3,9,1,2,422,Y,0,100,0,2006,274725
1109,60,8063,Gtl,2Story,6,5,2000,0,924,GasA,Y,948,742,1690,2,1,3,7,1,2,463,Y,100,48,0,2007,181000
1110,20,11362,Gtl,1Story,8,5,2004,42,1836,GasA,Y,1836,0,1836,2,0,3,7,1,3,862,Y,125,185,0,2009,280000
1111,60,8000,Gtl,2Story,6,5,1995,0,773,GasA,Y,773,885,1658,2,1,3,8,1,2,431,Y,224,84,0,2008,188000
1112,60,10480,Gtl,2Story,7,6,1976,660,803,GasA,Y,1098,866,1964,2,1,4,8,1,2,483,Y,0,69,0,2008,205000
1113,20,7100,Gtl,1Story,5,7,1957,0,816,GasA,Y,816,0,816,1,0,2,5,0,1,308,Y,0,0,0,2006,129900
1114,20,8923,Gtl,1Story,5,7,1953,0,1008,GasA,Y,1008,0,1008,1,0,2,6,0,1,240,Y,0,18,0,2007,134500
1115,20,5400,Gtl,1Story,5,7,1954,0,833,GasA,Y,833,0,833,1,0,2,4,0,1,326,Y,0,0,0,2006,117000
1116,20,12085,Gtl,1Story,8,5,2007,328,1734,GasA,Y,1734,0,1734,2,0,3,7,1,3,928,Y,0,0,0,2007,318000
1117,80,7750,Gtl,SLvl,8,5,2002,0,408,GasA,Y,779,640,1419,2,1,3,7,1,2,527,Y,120,0,0,2009,184100
1118,20,9764,Gtl,1Story,5,7,1967,0,894,GasA,Y,894,0,894,1,0,3,5,0,2,450,Y,0,0,0,2008,130000
1119,80,13825,Gtl,SLvl,5,6,1958,0,533,GasA,Y,1021,580,1601,1,0,3,6,0,1,300,Y,280,34,0,2008,140000
1120,20,7560,Gtl,1Story,5,5,1959,0,1040,GasA,Y,1040,0,1040,1,0,3,6,0,1,286,Y,140,0,0,2006,133700
1121,30,8263,Mod,1Story,6,5,1920,0,1012,GasA,Y,1012,0,1012,1,0,2,6,1,1,308,Y,0,22,0,2007,118400
1122,20,10084,Gtl,1Story,7,5,2005,196,1552,GasA,Y,1552,0,1552,2,0,3,7,0,3,782,Y,144,20,0,2006,212900
1123,20,8926,Gtl,1Story,4,3,1956,0,672,GasA,Y,960,0,960,1,0,3,5,0,1,288,Y,64,0,0,2009,112000
1124,20,9405,Gtl,1Story,5,9,1947,0,698,GasA,Y,698,0,698,1,0,2,4,0,0,0,Y,0,200,0,2009,118000
1125,80,9125,Gtl,SLvl,7,5,1992,170,384,GasA,Y,812,670,1482,2,1,3,7,1,2,392,Y,100,25,0,2007,163900
1126,20,10434,Gtl,1Story,4,5,1955,0,1005,GasA,Y,1005,0,1005,1,0,2,5,1,2,672,Y,0,0,0,2009,115000
1127,120,3684,Gtl,1Story,7,5,2007,130,1373,GasA,Y,1555,0,1555,2,0,2,7,1,3,660,Y,143,20,0,2009,174000
1128,20,14572,Gtl,1Story,7,5,2004,0,1530,GasA,Y,1530,0,1530,2,0,3,7,1,3,630,Y,144,36,0,2007,259000
1129,60,11796,Gtl,2Story,7,5,2004,0,847,GasA,Y,847,1112,1959,2,1,4,8,1,2,434,Y,100,48,0,2007,215000
1130,90,7200,Gtl,SFoyer,5,5,1980,180,936,GasA,Y,936,0,936,1,0,2,4,0,2,672,Y,49,0,0,2007,140000
1131,50,7804,Gtl,1.5Fin,4,3,1928,0,1122,GasA,Y,1328,653,1981,2,0,4,7,2,2,576,Y,431,44,0,2009,135000
1132,20,10712,Gtl,1Story,5,5,1991,0,974,GasA,Y,974,0,974,1,0,3,5,0,0,0,Y,0,28,0,2007,93500
1133,70,9900,Gtl,2Story,6,4,1880,0,1008,GasW,Y,1178,1032,2210,2,0,5,8,0,1,205,N,0,48,0,2007,117500
1134,60,9828,Gtl,2Story,8,5,1995,0,1128,GasA,Y,1142,878,2020,2,1,3,8,1,2,466,Y,0,155,0,2009,239500
1135,60,8773,Gtl,2Story,6,5,1997,0,916,GasA,Y,916,684,1600,2,1,3,7,1,2,460,Y,100,38,0,2007,169000
1136,30,6180,Gtl,1Story,6,5,1926,0,960,GasA,N,986,0,986,1,0,2,5,1,1,180,Y,0,128,0,2007,102000
1137,50,9600,Gtl,1.5Fin,6,5,1950,0,1032,GasA,Y,1032,220,1252,1,0,3,6,0,1,288,Y,0,0,0,2008,119000
1138,50,6342,Gtl,1.5Fin,5,8,1875,0,780,GasA,N,780,240,1020,1,0,2,6,0,0,0,N,0,0,0,2010,94000
1139,20,9819,Mod,1Story,6,5,1977,0,1567,GasA,Y,1567,0,1567,2,0,2,5,2,2,714,Y,264,32,0,2009,196000
1140,30,8731,Gtl,1Story,5,5,1920,0,915,GasA,Y,1167,0,1167,1,0,3,6,1,2,495,Y,0,0,0,2007,144000
1141,20,7350,Gtl,1Story,5,7,1951,0,952,GasA,Y,952,0,952,1,0,2,4,0,2,840,Y,0,0,0,2008,139000
1142,60,10304,Gtl,2Story,5,7,1976,44,780,GasA,Y,1088,780,1868,2,1,4,9,1,2,484,Y,448,96,0,2009,197500
1143,60,9965,Gtl,2Story,8,5,2006,340,1466,GasA,Y,1466,1362,2828,3,0,4,11,1,3,1052,Y,125,144,0,2007,424870
1144,20,9000,Gtl,1Story,5,3,1959,0,1006,GasA,Y,1006,0,1006,1,0,3,5,0,0,0,Y,0,24,0,2008,80000
1145,190,12180,Gtl,1.5Fin,4,4,1941,0,672,Grav,N,672,252,924,1,0,2,5,0,1,280,Y,0,0,0,2010,80000
1146,50,6240,Gtl,1.5Fin,5,6,1928,0,1042,GasA,Y,1042,534,1576,1,0,3,8,1,1,225,Y,0,0,0,2006,149000
1147,20,11200,Gtl,1Story,6,5,1985,85,1298,GasA,Y,1298,0,1298,2,0,3,5,1,2,403,Y,165,26,0,2006,180000
1148,70,12000,Gtl,2Story,7,7,1941,0,704,GasA,Y,860,704,1564,1,1,3,7,1,1,234,Y,0,0,0,2009,174500
1149,50,5700,Gtl,1.5Fin,7,7,1926,0,572,GasA,Y,572,539,1111,1,0,2,5,1,1,288,Y,0,0,0,2008,116900
1150,70,9000,Gtl,2Story,7,9,1920,0,650,GasA,Y,832,650,1482,1,0,3,7,0,2,324,Y,0,0,0,2009,143000
1151,20,8280,Gtl,1Story,6,5,1950,0,932,GasA,Y,932,0,932,1,0,2,4,1,1,306,Y,0,0,0,2007,124000
1152,20,17755,Gtl,1Story,5,4,1959,132,1466,GasA,Y,1466,0,1466,1,1,3,6,2,2,528,Y,0,140,0,2006,149900
1153,20,14115,Gtl,1Story,6,7,1956,0,1073,GasA,Y,1811,0,1811,1,0,2,6,1,2,470,Y,0,0,0,2006,230000
